I0821 17:40:10.897315  2097     0 /src/braft_builder/brpc/src/brpc/server.cpp:1207] Server[braft::RaftStatImpl+braft::FileServiceImpl+braft::RaftServiceImpl+braft::CliServiceImpl+example::CounterServiceImpl] is serving on port=8100.
I0821 17:40:10.897902  2097     0 /src/braft_builder/brpc/src/brpc/server.cpp:1210] Check out http://25fee210e00c:8100 in web browser.
I0821 17:40:10.898618  2097     0 /src/braft_builder/braft/src/braft/log.cpp:698] Use crc32c as the checksum type of appending entries
W0821 17:40:10.898825  2097     0 /src/braft_builder/braft/src/braft/protobuf_file.cpp:91] open file failed, path: ./data/log/log_meta: FILE_ERROR_NOT_FOUND
W0821 17:40:10.899220  2097     0 /src/braft_builder/braft/src/braft/log.cpp:709] ./data/log is empty
I0821 17:40:10.902026  2097     0 /src/braft_builder/braft/src/braft/log.cpp:1165] log save_meta ./data/log/log_meta first_log_index: 1 time: 2587
W0821 17:40:10.903865  2097     0 /src/braft_builder/braft/src/braft/protobuf_file.cpp:91] open file failed, path: ./data/raft_meta/raft_meta: FILE_ERROR_NOT_FOUND
I0821 17:40:10.904039  2097     0 /src/braft_builder/braft/src/braft/raft_meta.cpp:521] Loaded single stable meta, path ./data/raft_meta term 1 votedfor 0.0.0.0:0:0:0 time: 165
I0821 17:40:10.904182  2097     0 /src/braft_builder/braft/src/braft/node.cpp:628] node Counter:172.17.0.2:8100:0:0 init, term: 1 last_log_id: (index=0,term=0) conf: 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0 old_conf: 
I0821 17:40:10.904337  2097     0 /src/braft_builder/braft/example/counter_modified/server.cpp:391] Counter service is running on 0.0.0.0:8100
I0821 17:40:14.447559  2106 4294972160 /src/braft_builder/braft/src/braft/node.cpp:975] node Counter:172.17.0.2:8100:0:0 starts to do snapshot
I0821 17:40:14.447935  2106 4294972160 /src/braft_builder/braft/src/braft/snapshot_executor.cpp:154] node Counter:172.17.0.2:8100:0:0 the gap between fsm applied index 0 and last_snapshot_index 0 is less than 1, will clear bufferred logs and return success
I0821 17:40:16.067462  2106 4294972161 /src/braft_builder/braft/src/braft/node.cpp:1616] node Counter:172.17.0.2:8100:0:0 term 1 start pre_vote
I0821 17:40:16.095516  2106 8589939457 /src/braft_builder/braft/src/braft/node.cpp:1541] node Counter:172.17.0.2:8100:0:0 received PreVoteResponse from 172.17.0.2:10001:0:0 term 1 granted 1 rejected_by_lease 0 disrupted 0
I0821 17:40:16.095691  2106 8589939457 /src/braft_builder/braft/src/braft/node.cpp:1682] node Counter:172.17.0.2:8100:0:0 term 1 start vote and grant vote self
I0821 17:40:16.098167  2106 8589939457 /src/braft_builder/braft/src/braft/raft_meta.cpp:546] Saved single stable meta, path ./data/raft_meta term 2 votedfor 172.17.0.2:8100:0:0 time: 2074
I0821 17:40:16.126502  2116 8589938690 /src/braft_builder/braft/src/braft/node.cpp:1432] node Counter:172.17.0.2:8100:0:0 received RequestVoteResponse from 172.17.0.2:10002:0:0 term 2 granted 1 rejected_by_lease 0 disrupted 0
I0821 17:40:16.126754  2116 8589938690 /src/braft_builder/braft/src/braft/node.cpp:1936] node Counter:172.17.0.2:8100:0:0 term 2 become leader of group 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0 
I0821 17:40:16.127012  2116 8589938690 /src/braft_builder/braft/src/braft/replicator.cpp:144] Replicator=1138166333445@172.17.0.2:10001:0:0 is started, group Counter
I0821 17:40:16.127476  2116 8589938690 /src/braft_builder/braft/src/braft/replicator.cpp:144] Replicator=2216203124737@172.17.0.2:10002:0:0 is started, group Counter
I0821 17:40:16.128231  2116 4294971395 /src/braft_builder/braft/src/braft/log.cpp:117] Created new segment `./data/log/log_inprogress_00000000000000000001' with fd=12
W0821 17:40:16.136872  2119 17179869185 /src/braft_builder/braft/src/braft/node.cpp:1399] node Counter:172.17.0.2:8100:0:0 received invalid RequestVoteResponse from 172.17.0.2:10001:0:0 ctx_version 1 current_ctx_version 2
I0821 17:40:16.145142  2116 8589938689 /src/braft_builder/braft/example/counter_modified/server.cpp:300] Configuration of this group is 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0
I0821 17:40:16.145452  2116 8589938689 /src/braft_builder/braft/src/braft/node.cpp:3334] node Counter:172.17.0.2:8100:0:0 reset ConfigurationCtx, new_peers: 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0, old_peers: 172.17.0.2:8100:0:0,172.17.0.2:10001:0:0,172.17.0.2:10002:0:0
I0821 17:40:16.145680  2116 8589938689 /src/braft_builder/braft/example/counter_modified/server.cpp:286] Node becomes leader
W0821 17:40:19.128034  2110 4294972168 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10002:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=188fd=13 addr=172.17.0.2:10002:54834} (0x0x55f2ae4da580) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10002
W0821 17:40:21.068937  2119 4294972176 /src/braft_builder/braft/src/braft/node.cpp:1596] node Counter:172.17.0.2:8100:0:0 request PreVote from 172.17.0.2:10002:0:0 error: [E1008]Reached timeout=5000ms @172.17.0.2:10002
W0821 17:40:23.328407  2110 4294972179 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10001:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=25769803873fd=11 addr=172.17.0.2:10001:51532} (0x0x55f2ae362b00) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10001
W0821 17:40:23.717414  2106 4294972180 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10002:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=8589934782fd=9 addr=172.17.0.2:10002:54088} (0x0x55f2ae4dab00) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10002
W0821 17:40:27.798452  2110 4294972190 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10002:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=34359738648fd=11 addr=172.17.0.2:10002:54110} (0x0x55f2ae6622c0) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10002
W0821 17:40:28.459644  2116 4294972192 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10001:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=8589934967fd=11 addr=172.17.0.2:10001:51546} (0x0x55f2ae6a6840) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10001
W0821 17:40:32.907861  2110 4294972204 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10002:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=8589934697fd=11 addr=172.17.0.2:10002:56086} (0x0x55f2ae364100) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10002
W0821 17:40:34.090647  2110 4294972207 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10001:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=17179869558fd=9 addr=172.17.0.2:10001:37838} (0x0x55f2ae6a6580) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10001
W0821 17:40:37.543287  2110 4294972213 /src/braft_builder/braft/src/braft/replicator.cpp:305] Group Counter fail to issue RPC to 172.17.0.2:10002:0:0 _consecutive_error_times=1, [E1014]Got EOF of Socket{id=17179869289fd=9 addr=172.17.0.2:10002:56126} (0x0x55f2ae364100) [R1][E1008]Reached timeout=2500ms @172.17.0.2:10002
W0821 17:40:40.635668  2110 12884906803 /src/braft_builder/brpc/src/brpc/input_messenger.cpp:381] Fail to read from Socket{id=8589934784 fd=10 addr=172.17.0.2:10001:52288} (0x55f2ae4db080): Connection reset by peer
